request_id,account_id,adplan_id,os,client_type,hour
da702e43217c4fd7a254aad9b725084c,15024,69231,2,w,19
da6efff7a1954d76b474d41e7299b220,14989,70159,2,a,14
da69d73950bc40668889724758c8dbc1,14906,70818,1,w,21
da698a6f03ff470eb761fe844f7e4012,14956,71381,1,a,23
da676e421b564d9eb005807285da3b37,14522,70422,2,a,1
da65897db906413293fe86aa7baf75d0,12116,45689,1,a,16
da65897db906413293fe86aa7baf75d0,14859,69221,1,a,16
da6440ceea2e49bd87e7d4039492d9a1,10274,1477,1,a,23
da64393a41cc456f881874b03dfd8383,12848,36029,2,a,16
da63274469a5416b92fab5bd97c993b8,10309,70000,2,a,11
da60eefa44a94b5f821d097893e9ddfd,10158,70850,2,a,15
da60d9fc5e0845c4a209d8b27b996b51,15032,71606,2,a,21
da5e17039d2d426b98224f2b0440bb06,12116,45689,2,a,22
da5bc8683c3145e2bd514627d857e1bb,11206,44068,2,a,22
da595d83043748fe86c53717f2b0e7cc,14928,70111,2,w,21
da57b80301f34531a3d25d37ff991d12,10158,65139,2,a,0
da570a3de32f40d99c98be1592b7d87e,12664,53366,1,a,13
da556a6b58e2410595f7b45f899cddf9,14906,70818,1,a,18
da52c701945c4df3b3bcef40936f5d29,15027,70584,2,a,13
da523a228a134d489db2f64eee38943d,14770,70752,2,a,10
da4eca8777d847d398b9fc6f4a65b732,14906,70818,1,a,11
da4c6164a2f440bf8ac057b479a297fc,13886,56747,2,a,7
da4c50f4abc745a08e16a646b51cd52e,10279,59065,2,a,18
da4bc3e389544ede8da6d26fd3d50b66,15013,70444,1,w,15
da4a6aa7a5ac431c8a93b4e5051d2a6d,14923,71169,2,a,14
da49a64e2b764cd8bb0d5562866c3967,10206,39517,1,a,21
da486cf4fda8484b878cef1c2e7f9443,13793,52617,1,w,23
da486cf4fda8484b878cef1c2e7f9443,12906,38001,1,w,23
da47621ee6a84c5f87f52f52674360a4,15010,70966,2,a,9
da44dfb7136243ef9550148bb9f66b6a,12899,45195,1,a,9
da44dfb7136243ef9550148bb9f66b6a,10645,67336,1,a,9
da43d837fca5408fa4614c694e87fb0a,12842,71597,1,a,9
da43c04ff5334505a417874c42635e9c,15024,69231,2,a,22
da420c1ce85f4aa1b547ff4e5dd4f65b,13310,60578,2,a,19
da420c1ce85f4aa1b547ff4e5dd4f65b,10979,59320,2,a,20
da3ff17a9ee6440b89c596933248d227,14929,71078,2,a,0
da3f2c79e5364e549116cfce9c00b68f,15139,71382,2,a,10
da3e834de4e646d5a8c3d4cb4593336d,13386,69816,1,a,8
da3cb38db95b4497871a31990e047e51,12848,36029,2,a,7
da3b14858bea4d67b0c402d9b63e2087,10870,49404,1,a,6
da3ad707da2d4338acfd82d88f433257,12848,36029,2,a,8
da39ed954c69403386fc64feb51a17b1,13598,64377,2,a,20
da392487752040bbafd8a38419e6b189,12848,36029,2,a,23
da3775889aff4a1e917d2d5e7f722f5d,15146,71749,2,a,17
da36b9e0c71449a2beb4c6b3ea0dd091,11377,71638,1,a,0
da355bb798584dc29445b05c2c3d081a,14770,70752,2,a,11
da30ae242ef24f5b991fa08aacb92e52,13721,66589,1,w,17
da2f06562dff4fe9bf17652f2ef21f1d,14554,71174,2,a,23
da2d1b88b14e43a4806c033ded6ba83b,11245,39037,3,w,7
da2cfe115bab4534819965aea1919598,10279,59065,1,w,23
da2cc9c60fb442df93f25c3352b929c1,13904,71627,1,a,23
da2b9588e3fb43c9adbac50cfa7f0333,12200,29624,1,a,7
da2ad462cd0a44d4847a6611de509133,15024,69231,1,a,19
da2a341997354a7e8a0efc500189d34a,15042,70435,2,a,15
da29c37695cd42d0bb7c6da95eae1bf1,12116,45689,1,a,8
da24c8743de8493aaef5e255974438ab,10158,65162,2,a,17
da23e2b533d246398a1a135e54c152fa,10324,2206,2,a,4
da209b9515124d25a624761cf1143155,13904,71627,1,a,13
da2037cabd384814a50dc0b59158653b,12051,66769,2,a,13
da1f7922a77047b7ad39ad33baf59f46,12842,70779,2,a,20
da1ee4971d474b1695d59b8eedb34f22,14296,71325,2,a,12
da1d7ae0399d423da6a9bdbe2b81f002,12389,70235,1,a,13
da1c1bb176d44f0db2dd5b678476f948,12899,45202,1,a,10
da1be37aa92a4e3f837a7778485b9d9b,15109,70933,2,a,6
da1ba87e1c934265b856fb18d7081125,14854,71546,1,a,19
da1a55c578654f30a20062f6638f468d,13904,71627,1,a,13
da1a55c578654f30a20062f6638f468d,14296,71325,1,a,13
da1726ba6c4b48279a6c7e2af18b5473,11897,68592,1,a,9
da151c6ebef648fdbdc2b0fb0aa49766,12116,45689,1,a,11
da1331091839486ba00df75b1fd459cb,11274,63538,1,a,0
da1331091839486ba00df75b1fd459cb,14352,65309,1,a,0
da1225c4ecb14f0fb60001317a013255,12389,70235,1,a,13
da11bc541e8548df8a6fadd26ef26801,14522,70422,2,a,19
da102a049356449e9e33dfa084bef220,13386,67605,1,a,14
da0e3b48914240c69b259c0682b5b971,15075,71589,1,w,13
da0a3cb2fd50434ba4ce8c97883aa53c,10158,71694,2,a,17
da08a4097a124aa0958d580194efa1d8,14010,70280,2,a,17
da0837f848a244bfa17aff64e87ab2cf,12783,39405,2,a,20
da082756fb8a48e39a5397f0f68a4216,12042,69175,1,a,13
da057e622d07484f9d932a25c0453c95,15012,71335,2,a,14
da055db92c954158b3e9237613bdbe7b,14728,65222,1,a,15
da01d7c0785643a2a6b210cda0de25d8,14728,65222,1,a,8
da012faf3de348fe9b9912149471aaa2,12738,70148,2,w,11
da005ed5219044af97c57cf67ae08f59,12848,36029,2,a,17
d9ff6e4220514d18942c1ea7be6053a9,12183,67886,1,a,13
d9fe19ea1a3e459fb097faa8b2feef20,15045,70824,2,a,19
d9fdb0fad86f498b9146b886a56cf246,11206,44068,1,a,18
d9fdb0fad86f498b9146b886a56cf246,14833,66723,1,a,18
d9fcfb32eeda4846b17742d3093ea185,12042,69175,1,a,9
d9fc97f1be424783b1edfaf61383027a,12183,67886,1,a,13
d9fc97f1be424783b1edfaf61383027a,13431,64157,1,a,15
d9fc8b525f264e87af689711cf6218f1,14596,66596,1,w,17
d9fb97b83d0c441d8105ccba881dee00,10206,39517,1,a,21
d9f854b120b6452aa58c11c0858529aa,15024,69231,2,a,19
d9f78f5b4d07403baaa07fbd4b65d1a8,12042,69175,1,a,7
d9f68b544a5847feb5f4b8b2dbf3e20e,12848,36029,2,a,23
d9f615687373495ca3d638bf3b63c0dd,14728,65222,1,a,14
d9f56399c64c45a0987aa1c330460c06,15055,71574,1,a,20
d9f56399c64c45a0987aa1c330460c06,14988,69054,1,a,20
d9f47adc4e3e4abeb4728e6a28ab1255,12116,45689,2,a,12
d9f47adc4e3e4abeb4728e6a28ab1255,10313,71149,2,a,12
d9f43f2d28ff43c49e89cc732e239387,15109,70933,2,a,0
d9f3af50e06e4a5fb2c591eb5ac088c5,11946,71442,1,a,6
d9f30a9ef983414597b2aa2d3c777132,10512,41508,2,a,20
d9f30a9ef983414597b2aa2d3c777132,14362,67237,2,a,20
d9f16af5795e41228cf76b4b5002e1ea,14770,70752,2,a,16
d9f04b47ef034d58a60c70bf7618e7cc,10274,1477,1,a,22
d9ef3ecfc0a0450eaf3bff50b0f6bf53,12686,71625,1,a,9
d9ef3ecfc0a0450eaf3bff50b0f6bf53,14288,65556,1,a,9
d9ef22b0f93a4cf1a41d4672de7af247,15109,70933,2,a,16
d9ecd0673eee490cb5048ea40afa3b99,13894,70622,2,a,14
d9e838bf3baf4fa8919e8f9794cc4d3f,12842,70779,2,a,13
d9e6a43c61b744ecaaec4e080bb3d582,10158,70850,2,a,0
d9e3f94a5cc645aa87ccba80e3d4d4f9,14860,71594,1,a,20
d9e300a503ee41409496df69f19f5757,14323,69325,1,a,15
d9e300a503ee41409496df69f19f5757,14296,64060,1,a,15
d9e300a503ee41409496df69f19f5757,13537,70158,1,a,14
d9e0e999bb02445d919f7dbe44b421c4,11928,66996,2,a,19
d9e0882445794e6db3af7ac58db720cb,10322,66705,1,a,9
d9dfe6bdce96420681ec61839e7e21cd,13164,67481,2,a,18
d9de0deaa46744d99776b947f189f4bf,14923,69683,2,a,11
d9dd8eb12d414f41a9f32155d985bd52,10894,71326,1,a,20
d9dd51a1fbc14d11ae572f71ed506af6,15110,71711,1,a,23
d9dd19a8a30d488a8488e230cd4fec8f,14398,67976,1,a,3
d9dc319f1960484e8903ec45ad54d775,12494,66442,1,a,22
d9dbf601ddb6447b847c6a7ac6d482b1,13983,68676,1,a,14
d9da457fe5b4408c84070248959d8b7f,12899,40817,2,a,9
d9da457fe5b4408c84070248959d8b7f,10936,71544,2,a,9
d9d8dc8f9e1140da96bfb5ab73e55643,15110,71473,1,a,19
d9d83f27368c4e7e81f653abcfbbec7d,10158,71689,2,a,13
d9d7f4d63e8c43ba98bf9b3c833ee621,14288,65556,2,a,8
d9d77370c1a745428604be4cb63fdde6,14410,63701,1,a,18
d9d71b415bf74f6db01d0705ee25d4d4,15055,71574,1,a,21
d9d1f68eb42143aaa4c71711fe222d29,12042,69175,1,a,11
d9cee50e5cfb460b92f1dd554e71c50a,14976,70610,2,a,23
d9cdbf81d410484194d448afc09b5752,15013,70580,1,w,16
d9cd0c9edc8f4e438a3360587799fa78,13431,64157,1,a,12
d9ccf7c5685045db80130311fd29a917,10870,49404,1,a,20
d9ccaed29d594f21a8c94d84bc9c7ad3,13143,70998,1,a,20
d9c916678c3e4d0e8d1ed5587254211e,11978,69686,1,a,21
d9c5a1ac1a6c49f48e94fdf28db3a272,15150,70837,1,w,20
d9c3953378834e9db642dd8358d4ce4e,13335,69690,2,a,13
d9c35e6080b94a1597958fd28b2aa227,12848,36029,2,a,2
d9c345109c36417bbf476f43fa72b03c,10808,6856,1,a,13
d9c2da98eb2240c3a7e3f2523db78b7e,15010,70963,2,a,12
d9c2da98eb2240c3a7e3f2523db78b7e,13164,67481,2,a,12
d9c2650ca54042528943babcb5c07860,13242,65925,1,a,12
d9c17a2265774b1c93e5c91a268b0e41,14860,71594,1,a,18
d9c1796f6dca4db9866a08362fa7f664,11274,63538,1,a,20
d9bed189af6a4238a3d35ab8632b89d6,12664,53366,1,a,17
d9bd3355263342fa87c16bfb73f2e2ca,15079,70323,2,a,13
d9bc9b588fd74216a43acd06a8cd2f9c,14766,70224,2,a,21
d9ba80ffdc104fbc97f963bcc8cbd51d,15024,69231,2,a,22
d9b98c0819bc4d3a85e556815b827928,10279,59065,1,a,12
d9b9356e15ae4aeeb6bad69862777fcf,12138,64001,1,a,19
d9b8503031704dca8b5aac05f4012e16,11928,71360,2,a,20
d9b55d7f380c4161936a87a912a96de0,14526,68594,1,w,15
d9b3ea9cbdde41afb77802831ab54b5d,13242,65925,1,a,8
d9b1d186da8e4b8ca424b1c60700e735,11782,31015,2,a,6
d9b16cf7d67f4341a8eccf203f1d422e,15011,70741,2,a,16
d9b0fdb3b18245b5a4bde56ac1b0b06a,13575,48303,1,a,0
d9b0d343b8074678b60a3728e4f4d1e7,14554,71174,2,a,13
d9b057bc10814553a1902127e58327d8,13904,71627,1,a,13
d9b00026043f42aaa064eb5ec5b782eb,15012,71729,2,a,11
d9afe6c8440a46d49cac577aa30e7265,15060,71041,2,a,15
d9ae8d2571f74d86905e73de06f7efa8,12494,66442,1,a,20
d9adf19928fd4c69a44758d52d19b845,14526,68594,1,a,16
d9ac9e2e91d74e84b304ea060c25c903,15012,71657,2,a,22
d9ac92d5ba45458989fbcff8f396885b,10571,8359,2,w,8
d9ac23bb212e40868c21727761be63dd,14849,68817,1,a,21
d9abc57fe47546389dcef1fe98abc261,10158,70850,2,a,21
d9ab3861bcc64cb7b507d1dd0e23e6aa,15090,70309,2,a,17
d9aaba1c0c0e4f4f96de6ada2d43eb64,13894,70622,1,a,23
d9aa9c2eabe440bab8f42fbf6d03ef92,13873,61675,1,a,11
d9a9507c296043f797f79064147e8255,12042,69175,1,w,21
d9a92861eaaf4d75adaa68dccb44857f,10158,71656,2,a,21
d9a92861eaaf4d75adaa68dccb44857f,15135,70886,2,a,21
d9a4075f56b84ece977245eecfe59be9,13122,66902,1,a,7
d9a4075f56b84ece977245eecfe59be9,15011,71539,1,a,7
d9a3ee36ce7f4b09bb1cbb92ec37cecf,10457,69764,2,a,20
d9a3644131484ffbb38aafa372a67286,15053,70252,2,a,19
d99dcf5d21ec44abb2eeb90a979d2e3c,13721,66589,1,a,14
d99c65bfc9b24f17bafa645ed83a0fd0,12051,66769,2,a,12
d99ba2ad54254e87a66c9ea5965d71a1,12138,64001,2,a,15
d99b2584a471424b91c33a75bb546b76,12160,24924,1,a,7
d99aeb960b044e4bb985f59aaad5d198,10196,71681,1,a,15
d999b782b9dd426ca488860881ba521a,15089,71862,2,a,22
d997fb883f3a4f609b93382039b887a8,15123,70562,1,a,15
d997fb883f3a4f609b93382039b887a8,14860,71594,1,a,15
d9952bc22209474c81f54eae25c202ff,15019,71015,1,a,20
d9952bc22209474c81f54eae25c202ff,13756,62621,1,a,21
d99408edd8a64909ad680eeb779b1c95,15145,71487,2,a,18
d9931075f1904980814ea03b9891741f,15135,70886,2,a,12
d9931075f1904980814ea03b9891741f,14770,70752,2,a,11
d9920889991f412baacaec9497cb7644,15010,70963,2,a,0
d990af54bf4340a7b217548f31b8d65c,15150,70837,1,w,22
d9906b4a55bb4498a57013765558b88a,15012,71657,2,a,22
d9906a1b5e29496a8cce1dd664268724,12848,36029,2,a,11
d98ae465836f4aa183cede6467c00413,13168,68873,2,a,10
d98aa13c479d40f485d20663c60643a9,13657,53863,2,a,9
d986d58b41504f21929d3c6b13540a50,12848,36029,2,a,22
d986562266814fbb87b4a1d844dd2d6d,15060,70464,2,a,20
d985a7b1589b462e93a0574f594464e2,13995,67751,2,a,20
d981286989aa4b878de3e7478645f3fb,15150,70837,2,a,20
d9803231ed6c4ec596b96ff9867a178f,15010,70966,2,a,10
d97e96a67fc6440290ec9ba4538d173e,10571,29736,1,a,11
d97d0be420fc429789df9536cff85569,14859,69221,2,a,0
d97b3a02f39c45b9bf1a03bd79b05af6,14629,68595,1,a,9
d97a73450b8047849cf5991734f9fbaa,13860,53697,1,w,9
d9765ef63a6a4108a38c07819bf8f46b,14222,57793,1,a,7
d973ea29122f4def9e43a7389e85a91d,12842,70779,2,a,3
d9709863ceec45d8b8f3631466092c4d,15010,70966,2,a,10
d97059a367454376921e0271cfcc5a77,12899,45195,2,a,0
d96f04788e4042588f78a5daf135d689,14526,71431,1,a,15
d96d9894b5964decaeeed463b732a7f4,10953,69633,1,a,8
d9686b367212456dbd1fd28ea304440c,12848,36029,2,a,0
d968011cb2dc497099943cedf788095f,11829,70271,1,w,19
d9651b52854c484cbe17c777a0dd2d63,13386,71057,1,a,21
d961af2bf23c4129bc839ec43fd4dcbf,15089,71678,2,a,12
d961491257cd43c2aa7ab02a02c96004,15143,70948,2,a,18
d9606fb8ac9d4f64b0f94107031c2794,13515,70251,1,a,4
d95f890739494930aa113eb6d7dfe861,12200,29624,2,a,6
d95e7ae3d88e4ca1b9ae2ff8717ebf93,10309,68568,2,a,12
d95c12f171f14b078b03d28ebc1b4d92,14629,64244,2,a,16
d95bcee7ac8e47db9a52bb7ab53910dc,15089,71892,2,a,18
d95bce52257f41a08d4625fb2a5cc5c4,13657,53863,2,a,0
d95bce52257f41a08d4625fb2a5cc5c4,10324,2206,2,a,0
d95bce52257f41a08d4625fb2a5cc5c4,10428,64766,2,a,0
d95b3c2bad334f929ce4c5dd46213b8a,10461,68348,1,a,17
d95acaec1bc64454a39be823a7ee8d03,14794,71226,1,a,18
d95857aeb1854a08a37ddaeba946f7bc,14977,69350,1,a,17
d9555f2f57b54e8398cfc6cfc249e6b6,14989,70159,1,a,11
d954203cedec433c9f856537d8d2f261,12642,70197,1,a,6
d95169db376c48ce9675d291f36eef7d,13242,65925,1,a,10
d95169db376c48ce9675d291f36eef7d,14312,66426,1,a,10
d95140cef0d1413caef4e3daf9f698c5,15024,69231,1,a,19
d950b5b973b04eaf9acb6f74c5b311fa,15010,70966,2,a,18
d9502c75e1c14a84ac239c88ec69718b,13386,71057,2,a,22
d950099c37254ec6afaf3a35637f2f5a,12899,45195,2,a,15
d94ee277ee504d868aea661fa86c808b,15139,71382,2,a,18
d94e710422e047948e4b0bdaa65d5fcc,15013,70580,1,w,22
d94baa2d947242fb99e49b7424ab6a1e,12042,69175,1,a,5
d94977a8d6e640c59562d06a5876f3ea,11829,70271,1,a,17
d94684e669634000abfee138f0453968,15084,70436,1,a,23
d946260e826c49abb7035c32b0e44108,14770,70752,2,a,11
d9451fe75ecf47fd8d730a0420126a48,14906,70818,2,a,18
d943b47a5adf4620863ef3eda0881f31,11829,70478,1,a,19
d94218f458984fec97a3346735489663,14446,63072,1,a,10
d93e80a2f95c4895868f2ae9a3961185,11274,63538,2,w,20
d93e471c236a4e27ae8ab9439d7a0509,15184,71788,1,a,20
d939c3cd410e46518153d54167fe0fda,15074,70118,2,a,18
d937962bdf7748d3a3a6b3b707c289f3,10254,68806,2,a,12
d930cc5317b047efb76abe4c9e5969c2,15060,71037,2,a,10
d92fb7c74d7c45e1ad0b3f5d094d94f4,14520,67401,2,a,12
d92f9f110e90437e8ce36cd60a53ce51,15150,70837,2,a,21
d92f9f110e90437e8ce36cd60a53ce51,11082,71173,2,a,21
d92c72c29c844507b1403fccb19cdda0,15135,70886,2,a,5
d92c38c94ad540e28d53f9ebc78d3a26,14296,64060,1,a,15
d92c27cd87764df39269df06ac6e3784,11648,28384,1,a,7
d92bc8437010484f9b198775eab36044,15024,69231,1,a,22
d92b7929bb2344b8b57df6aee0949a85,12770,66836,1,a,21
d929ed18988145bab61b1f3eff40466f,10687,4479,1,a,10
d9297f87de5b4768b162f201fb7a8122,12619,70339,2,a,21
d9296869a5724d1d969e5e3e37d9e134,14288,65556,2,a,8
d927d763ce7f4c59afe8d1be6120561e,10870,49404,1,a,22
d92769c34fc1464a82382dbc77fcc161,10512,41508,1,a,20
d9268afff4eb480aa3bc55ab6c300f7e,14770,70752,2,a,12
d926336d6d2e4f92a59555d869de3774,10293,68855,2,a,2
d9261f0957d1464eb175db13a9278166,14296,64060,1,a,15
d921120c04d547a2ac192dad06774109,11377,71638,1,a,12
d9200aee93e447cdbe1c1684431cccfb,12899,45195,1,a,12
d91fc9b2799840ba99244502193ae5fc,14635,70025,2,a,21
d91e449f46074568857f2c9b5b0afce6,13242,65925,1,a,7
d91cb5bf92064476944dd1babe1eab8a,14860,71594,1,a,19
d91c308428064209921d48dc8813fa9f,14866,67741,2,a,0
d91c308428064209921d48dc8813fa9f,10158,70702,2,a,0
d919d23072454b8c9ecec4e8e15fdc34,10835,66362,2,a,20
d918eb8432cb46c2b358e561d68b7e29,14010,70280,2,a,18
d915fbe28b7e4aa79309f1476a211e19,14487,68871,2,a,19
d9156d018b6142f48269f81457726813,11431,71827,2,a,20
d9148233d29449fdbf6325d5f6d0084a,10198,56074,1,a,13
d9143dd0e1504daf8d7628d03495ce43,14526,71743,1,w,18
d9121d44ed9042998981d3b7b4fcdd02,12108,71822,2,w,15
d9121d44ed9042998981d3b7b4fcdd02,11153,64438,2,w,15
d911ccebcf754591b54ae57c0cb3647a,15060,70464,2,a,14
d910bcb12f4446488298e48fcada79d7,12906,38001,1,w,23
d9109b4fcad94b1e9f6f78989e67721d,10343,68383,2,a,1
d9109b4fcad94b1e9f6f78989e67721d,14859,69221,2,a,1
d90fe4e6a362428e8e612c56d4349053,15024,69231,1,w,6
d90f8ca0c1fb4095af5dbf285d175b85,13745,65752,1,a,19
d90e216768d644a0a78af48ed5027881,15110,71814,1,a,17
d90db24208b34bcd9b9c43f51ed285c0,11648,28384,2,a,11
d90d42e0744c4e539ce9de843031f07f,14802,66252,2,a,11
d90d42e0744c4e539ce9de843031f07f,14520,63986,2,a,11
d90d42e0744c4e539ce9de843031f07f,13431,64157,2,a,11
d90ca4af2a154cd9b34b543ce4f27586,12138,64001,1,a,16
d90c9f38e0bf4e0695f437ab81232533,12842,71597,2,a,13
d90ae2cbc1414b15a934d1838bd908e2,14928,70111,1,w,22
d9094710c5654284baabd818259d1c17,15225,71563,1,a,20
d9078e9c7bb74a48ac64c234d2116c8e,15135,70886,2,a,4
d9074831bd394b8f8fd2f92093a7f443,15150,70837,1,a,7
d904afd3bf5a4176b16c121a39c00674,14415,67623,1,a,14
d902df2caa4e49699407c284f1fbe0df,12444,59898,1,a,12
d901bc29ee99402ab80f0da59d020b19,10254,67153,2,a,17
d901773a31c940119b28f9384ba2cc1c,12842,71597,1,a,19
d901773a31c940119b28f9384ba2cc1c,11274,63538,1,a,19
d900e5500d864dc19b035d6b9f9fa5b9,14285,66592,1,a,14
d8fe0255d9964ffa9aef285fc6dbbc28,10158,70850,2,a,12
d8fa08e35f4e494681a40df0b505b0db,12842,71597,1,a,15
d8f95342b36b43d381c53d66fbc1a108,14728,65222,2,a,11
d8f88c1f01e9466b967cbec5edbf18be,12842,71597,2,a,12
d8f88c1f01e9466b967cbec5edbf18be,11928,70558,2,a,12
d8f4ecb24eab46b9bbac378481dd0b1e,15084,70436,1,a,16
d8f0ac0e066b4452af418df1763d6ac7,15138,70908,1,a,7
d8f03c5f5db14e8695398017b2ce4758,10158,70850,2,a,9
d8f02a68d76e4b9aab59e8d37e771977,11595,70673,1,w,12
d8f0282f0f8346dd82f6ef4582c5cfb0,13242,44090,2,w,13
d8eeea353f584429a6c903af35433b2d,15019,71015,1,a,18
d8ee1c968d4f4cea94b2ba2b46c76053,12267,57030,1,a,11
d8ed053dbb0044cda05ee4adbed79c67,10870,65507,1,w,19
d8ed04733da24171acc560cf73a62000,14635,71447,2,a,21
d8ed04733da24171acc560cf73a62000,14759,71286,2,a,21
d8eca15eb3aa4a92ba55eb5c39a054f3,11842,70644,1,a,18
d8e9f3d24d994453add6bd3493ec506f,10989,23181,1,a,9
d8e9e6e4c27d436eaa2b2739f0e8ed69,13904,71627,1,a,11
d8e9225a0491410aab08769e22bb9443,11907,70263,2,a,7
d8e85d2917b44051a9ad341bf0dba36f,10158,70702,2,a,16
d8e82805065c45e7a65acffad9092bf4,12116,45689,2,a,15
d8e82805065c45e7a65acffad9092bf4,12138,64001,2,a,15
d8e82805065c45e7a65acffad9092bf4,14923,71169,2,a,15
d8e67359f41e4a87a08ba27dff961a96,12842,71597,1,a,20
d8e60ebff5164562a370f0d231b95659,10324,2206,2,a,2
d8e52035028a4741a6b08c6b60b13456,14906,70818,1,a,20
d8e52035028a4741a6b08c6b60b13456,14592,66177,1,a,20
d8e4fecb10054d8aa837684eed3faf70,13431,64157,1,a,12
d8e43f9523c247428961ef2e7ad5bbb8,11928,70558,2,a,11
d8e3323671b243f19c2f75de94c13254,10158,71656,2,a,16
d8e23016993a4c159c9c795602b123e4,10254,68325,2,a,8
d8de733bed374968b5db0ab07f78045c,11928,70558,2,a,15
d8dcf229b25a48efb1fab6026ff27679,13860,53697,1,a,9
d8dcafb23f954b0787b3638a1c2fa272,10870,49404,1,a,1
d8dbdd989d064627aec1d1fdb14e83fa,13904,71627,1,a,23
d8d9221a706a4a01a0ee6a26c298038b,15060,71037,2,a,18
d8d9221a706a4a01a0ee6a26c298038b,15012,71335,2,a,18
d8d9221a706a4a01a0ee6a26c298038b,15010,70966,2,a,18
d8d91b66561c4667a33f7ff3480fc65c,15150,70837,1,a,20
d8d78332929c45e3bbbccb28af7f66c2,14296,64060,2,a,17
d8d51070a7974f89b156c06b37eb04df,12825,59547,1,w,0
d8d4e8e7573d4d4c883d53e6ee4dafa5,11245,39037,2,a,10
d8d46b39093244968f3777f3b73ea606,15010,70963,2,a,14
d8d32d4084164441b6a0c633637922c3,13676,51842,2,a,10
d8d2d5b9be8b4aabbee368c8edc22982,14907,70807,1,a,21
d8d268c61d6240308e9531885f715d15,14906,70818,1,w,11
d8cba3f142814026b1ff7ddec553eac7,13386,69816,2,a,10
d8c7043c6d184a28ba067e263acbb523,14415,67625,1,a,13
d8c64d9a7757486fbc420b87fca62e7a,14906,70818,1,a,18
d8c5eb9e9d8549b5ab6ee6f4ae990ab3,14906,70818,2,a,15
d8c4cd2b4c5d47b195a488f1fe11315d,14415,67625,1,a,14
d8c3ddb98a614da69ab376b7ae523f32,11274,63538,1,a,19
d8c25db5b0884e5e8deb6f29b3ec4aa5,10254,69159,1,a,19
d8bfc0e0bfdb43ccb12cc883ca197e18,12842,71597,1,a,8
d8bec049877a40a291837eabb81dabcd,10374,71123,1,w,17
d8bbf4b819314874874e1a49cb481c47,13164,67481,2,a,10
d8bb4847106847ccab6d1a84eebe23a7,15011,71490,1,a,12
d8bb4847106847ccab6d1a84eebe23a7,10322,71677,1,a,12
d8b568db333f477ba4e587c519d73055,10835,65080,2,w,17
d8b4134adc3542e4a1656cb735e812df,12042,69175,1,a,18
d8b4134adc3542e4a1656cb735e812df,15143,70975,1,a,18
d8b00dd5f3e545479bab5d00d8062ef4,13431,64157,1,a,14
d8ac3a0a6fc94eada1d2f2451d805da1,14020,64149,2,a,17
d8abd5fdebf94a7897c712b6e9c96b74,14145,70352,2,a,8
d8abd5fdebf94a7897c712b6e9c96b74,15058,69954,2,a,8
d8abd5fdebf94a7897c712b6e9c96b74,10512,41508,2,a,8
d8abc74a3aae460ca041423efb43db4f,12494,66442,1,a,21
d8aa9028e54e4a9c8e01d2c0f82c9352,12515,71408,1,a,19
d8a9f6215f7f4e899b6a29ce9d3354bb,10867,68511,1,a,6
d8a9f6215f7f4e899b6a29ce9d3354bb,10274,1477,1,a,6
d8a9ab73a534462c9c00e15446bf2b91,12848,36029,2,a,9
d8a9183e6b72467f9f0a27a8c196e6b3,13904,71627,1,a,10
d8a674823f2b4b00a91025cb45c76c44,12200,29624,2,a,6
d8a5ea8fbc5f406a96cc4a63d552eb10,15135,70886,2,a,1
d8a5ea8fbc5f406a96cc4a63d552eb10,14522,70422,2,a,0
d8a0a4c79d944fd2b7a5a13f2421101a,14904,71603,1,a,14
d89ec84e07034fa9a81a706fc8ba0691,15010,70963,2,a,21
d897c7737f1f4713a87174aed3c8fe1e,12899,45202,1,a,16
d896e4c1f120495789af12d0efeb5967,14592,66177,1,a,22
d89625de7fb34f26a9311d94487459bb,11866,52962,2,a,23
d891d452dd3447fda8540555c2c869fe,14362,67237,2,a,16
d891d452dd3447fda8540555c2c869fe,14607,68732,2,a,14
d8917c19e7ea47719e7be0dfc84b7ff1,14891,67498,1,a,9
d89142cacb414d5990bb6f9c2d2a74da,13074,44902,2,w,18
d89092f9562b4c8388bd0bc4b24f25d4,10894,71326,1,w,18
d88de36d995f4427a9babec24996831e,15012,71657,2,a,22
d88c5b1d4a294dccbc29b2f903340a8a,11595,70673,1,a,11
d88c5b1d4a294dccbc29b2f903340a8a,10322,71677,1,a,12
d88c5b1d4a294dccbc29b2f903340a8a,14809,71636,1,a,12
d88c1ff3bb8540f9bb12544731d8a34d,11842,70644,2,a,18
d8888195a3b34d3a8baeba27d2ce8932,10158,70702,2,a,12
d88817152c39447a883b81162e5c18aa,11274,63538,1,a,20
d88725dd3b8a4140a9324dac27e678da,13335,69690,2,a,14
d8865707dae340fcaa67f7d2c19193d9,10512,41508,1,a,19
d885ec1d490f498eba230d0059d7ad43,14904,71603,1,a,23
d885842c9a4c4aaea912308ab9164f34,12287,51178,1,w,21
d8854932e46c4af292bf737a0769cd95,15058,70062,1,w,10
d8854932e46c4af292bf737a0769cd95,13431,64157,1,w,10
d8834f811a124870a65e8ce4b6fea0b5,14906,70818,2,a,15
d880f5df60a148e897bd22757461b1ef,15135,70886,2,a,1
d87fa25a601a408d859621bd05b21a71,15024,69231,1,a,19
d87f78badf7a49ae8218c5a193f92e3d,12738,71856,2,a,17
d87df6d4386040b4a7dc551984e2633f,15161,71094,2,a,0
d87c6f167c18485fb822fc812ea123fe,11946,71442,2,a,7
